Time,HR
00:00:00,63
00:00:10,64
00:00:20,66
00:00:30,74
00:00:40,76
00:00:50,84
00:01:00,90
00:01:10,86
00:01:20,91
00:01:30,116
00:01:40,129
00:01:50,137
00:02:00,141
00:02:10,123
00:02:20,106
00:02:30,129
00:02:40,143
00:02:50,150
00:03:00,152
00:03:10,153
00:03:20,154
00:03:30,153
00:03:40,152
00:03:50,147
00:04:00,143
00:04:10,139
00:04:20,138
00:04:30,141
00:04:40,141
00:04:50,141
00:05:00,140
00:05:10,142
00:05:20,144
00:05:30,146
00:05:40,145
00:05:50,145
00:06:00,149
00:06:10,152
00:06:20,153
00:06:30,153
00:06:40,154
00:06:50,155
00:07:00,154
00:07:10,154
00:07:20,155
00:07:30,155
00:07:40,154
00:07:50,154
00:08:00,152
00:08:10,152
00:08:20,153
00:08:30,153
00:08:40,150
00:08:50,148
00:09:00,149
00:09:10,148
00:09:20,148
00:09:30,149
00:09:40,150
00:09:50,152
00:10:00,149
00:10:10,148
00:10:20,147
00:10:30,147
00:10:40,146
00:10:50,148
00:11:00,152
00:11:10,154
00:11:20,151
00:11:30,146
00:11:40,148
00:11:50,146
00:12:00,144
00:12:10,144
00:12:20,146
00:12:30,146
00:12:40,144
00:12:50,146
00:13:00,143
00:13:10,141
00:13:20,141
00:13:30,143
00:13:40,144
00:13:50,144
00:14:00,146
00:14:10,148
00:14:20,149
00:14:30,145
00:14:40,147
00:14:50,146
00:15:00,144
00:15:10,144
00:15:20,146
00:15:30,145
00:15:40,145
00:15:50,145
00:16:00,147
00:16:10,147
00:16:20,147
00:16:30,150
00:16:40,152
00:16:50,150
00:17:00,148
00:17:10,146
00:17:20,145
00:17:30,148
00:17:40,153
00:17:50,153
00:18:00,152
00:18:10,153
00:18:20,153
00:18:30,150
00:18:40,149
00:18:50,147
00:19:00,143
00:19:10,141
00:19:20,142
00:19:30,144
00:19:40,144
00:19:50,146
00:20:00,147
00:20:10,147
00:20:20,146
00:20:30,146
00:20:40,144
00:20:50,147
00:21:00,145
00:21:10,145
00:21:20,150
00:21:30,150
00:21:40,150
00:21:50,156
00:22:00,162
00:22:10,163
00:22:20,164
00:22:30,164
00:22:40,162
00:22:50,160
00:23:00,162
00:23:10,166
00:23:20,170
00:23:30,168
00:23:40,162
00:23:50,159
00:24:00,155
00:24:10,152
00:24:20,149
00:24:30,149
00:24:40,152
00:24:50,154
00:25:00,156
00:25:10,156
00:25:20,158
00:25:30,159
00:25:40,156
00:25:50,154
00:26:00,152
00:26:10,153
00:26:20,152
00:26:30,151
00:26:40,152
00:26:50,158
00:27:00,170
00:27:10,174
00:27:20,171
00:27:30,168
00:27:40,164
00:27:50,159
00:28:00,152
00:28:10,145
00:28:20,147
00:28:30,149
00:28:40,149
00:28:50,148
00:29:00,150
00:29:10,150
00:29:20,148
00:29:30,147
00:29:40,151
00:29:50,150
00:30:00,150
00:30:10,152
00:30:20,153
00:30:30,153
00:30:40,154
00:30:50,152
00:31:00,150
00:31:10,151
00:31:20,151
00:31:30,154
00:31:40,154
00:31:50,152
00:32:00,152
00:32:10,154
00:32:20,154
00:32:30,154
00:32:40,152
00:32:50,154
00:33:00,156
00:33:10,156
00:33:20,155
00:33:30,149
00:33:40,143
00:33:50,148
00:34:00,155
00:34:10,159
00:34:20,156
00:34:30,153
00:34:40,150
00:34:50,148
00:35:00,145
00:35:10,147
00:35:20,147
00:35:30,147
00:35:40,147
00:35:50,147
00:36:00,147
00:36:10,150
00:36:20,149
00:36:30,148
00:36:40,148
00:36:50,148
00:37:00,148
00:37:10,149
00:37:20,148
00:37:30,147
00:37:40,148
00:37:50,149
00:38:00,153
00:38:10,161
00:38:20,164
00:38:30,163
00:38:40,158
00:38:50,153
00:39:00,148
00:39:10,145
00:39:20,144
00:39:30,147
00:39:40,149
00:39:50,148
00:40:00,147
00:40:10,146
00:40:20,145
00:40:30,147
00:40:40,148
00:40:50,148
00:41:00,150
00:41:10,151
00:41:20,150
00:41:30,150
00:41:40,153
00:41:50,154
00:42:00,153
00:42:10,152
00:42:20,153
00:42:30,153
00:42:40,154
00:42:50,153
00:43:00,152
00:43:10,152
00:43:20,153
00:43:30,153
00:43:40,153
00:43:50,153
00:44:00,151
00:44:10,150
00:44:20,152
00:44:30,152
00:44:40,150
00:44:50,151
00:45:00,149
00:45:10,149
00:45:20,151
00:45:30,151
00:45:40,149
00:45:50,148
00:46:00,147
00:46:10,152
00:46:20,153
00:46:30,151
00:46:40,151
00:46:50,151
00:47:00,150
00:47:10,151
00:47:20,152
00:47:30,150
00:47:40,151
00:47:50,153
00:48:00,154
00:48:10,155
00:48:20,155
00:48:30,156
00:48:40,154
00:48:50,151
00:49:00,150
00:49:10,151
00:49:20,150
00:49:30,153
00:49:40,156
00:49:50,158
00:50:00,157
00:50:10,157
00:50:20,160
00:50:30,163
00:50:40,166
00:50:50,168
00:51:00,171
00:51:10,173
00:51:20,174
00:51:30,173
00:51:40,173
00:51:50,175
00:52:00,174
00:52:10,174
00:52:20,173
00:52:30,172
00:52:40,171
00:52:50,169
00:53:00,167
00:53:10,163
00:53:20,161
00:53:30,159
00:53:40,158
00:53:50,155
00:54:00,151
00:54:10,146
00:54:20,136
00:54:30,132
00:54:40,123
00:54:50,126
00:55:00,117
00:55:10,119
00:55:20,122
00:55:30,128
00:55:40,127
00:55:50,129
00:56:00,123
00:56:10,127
00:56:20,128
00:56:30,126
00:56:40,123
00:56:50,121
00:57:00,113
00:57:10,108
00:57:20,108
00:57:30,105
00:57:40,104
00:57:50,99
00:58:00,99
00:58:10,99
