Time,HR
00:00:00,58
00:00:10,67
00:00:20,73
00:00:30,78
00:00:40,91
00:00:50,98
00:01:00,106
00:01:10,110
00:01:20,112
00:01:30,114
00:01:40,114
00:01:50,115
00:02:00,114
00:02:10,114
00:02:20,114
00:02:30,113
00:02:40,113
00:02:50,113
00:03:00,114
00:03:10,114
00:03:20,116
00:03:30,116
00:03:40,113
00:03:50,112
00:04:00,113
00:04:10,110
00:04:20,111
00:04:30,115
00:04:40,116
00:04:50,118
00:05:00,117
00:05:10,115
00:05:20,113
00:05:30,113
00:05:40,114
00:05:50,114
00:06:00,113
00:06:10,115
00:06:20,117
00:06:30,117
00:06:40,117
00:06:50,117
00:07:00,118
00:07:10,119
00:07:20,119
00:07:30,119
00:07:40,119
00:07:50,113
00:08:00,110
00:08:10,111
00:08:20,112
00:08:30,116
00:08:40,119
00:08:50,119
00:09:00,119
00:09:10,119
00:09:20,119
00:09:30,121
00:09:40,122
00:09:50,122
00:10:00,120
00:10:10,119
00:10:20,121
00:10:30,123
00:10:40,125
00:10:50,127
00:11:00,127
00:11:10,128
00:11:20,127
00:11:30,126
00:11:40,124
00:11:50,123
00:12:00,121
00:12:10,118
00:12:20,116
00:12:30,119
00:12:40,119
00:12:50,116
00:13:00,111
00:13:10,112
00:13:20,111
00:13:30,113
00:13:40,112
00:13:50,113
00:14:00,112
00:14:10,112
00:14:20,113
00:14:30,113
00:14:40,113
00:14:50,114
00:15:00,115
00:15:10,118
00:15:20,121
00:15:30,123
00:15:40,126
00:15:50,126
00:16:00,127
00:16:10,125
00:16:20,125
00:16:30,123
00:16:40,122
00:16:50,116
00:17:00,112
00:17:10,112
00:17:20,110
00:17:30,110
00:17:40,109
00:17:50,109
00:18:00,109
00:18:10,112
00:18:20,112
00:18:30,111
00:18:40,109
00:18:50,107
00:19:00,109
00:19:10,111
00:19:20,111
00:19:30,114
00:19:40,114
00:19:50,114
00:20:00,115
00:20:10,113
00:20:20,111
00:20:30,113
00:20:40,111
00:20:50,109
00:21:00,108
00:21:10,105
00:21:20,106
00:21:30,108
00:21:40,109
00:21:50,108
00:22:00,108
00:22:10,108
00:22:20,110
00:22:30,114
00:22:40,115
00:22:50,118
00:23:00,118
00:23:10,117
00:23:20,118
00:23:30,117
00:23:40,114
00:23:50,114
00:24:00,115
00:24:10,116
00:24:20,118
00:24:30,118
00:24:40,115
00:24:50,114
00:25:00,116
00:25:10,117
00:25:20,116
00:25:30,116
00:25:40,117
00:25:50,117
00:26:00,118
00:26:10,119
00:26:20,117
00:26:30,118
00:26:40,116
00:26:50,117
00:27:00,117
00:27:10,114
00:27:20,116
00:27:30,116
00:27:40,116
00:27:50,114
00:28:00,115
00:28:10,114
00:28:20,115
00:28:30,117
00:28:40,117
00:28:50,116
00:29:00,115
00:29:10,116
00:29:20,117
00:29:30,118
00:29:40,118
00:29:50,117
00:30:00,116
00:30:10,116
00:30:20,118
00:30:30,118
00:30:40,117
00:30:50,118
00:31:00,118
00:31:10,113
00:31:20,116
00:31:30,117
00:31:40,117
00:31:50,118
00:32:00,118
00:32:10,117
00:32:20,117
00:32:30,117
00:32:40,117
00:32:50,117
00:33:00,116
00:33:10,116
00:33:20,117
00:33:30,117
00:33:40,117
00:33:50,117
00:34:00,118
00:34:10,120
00:34:20,118
00:34:30,115
00:34:40,113
00:34:50,113
00:35:00,115
00:35:10,114
00:35:20,116
00:35:30,117
00:35:40,117
00:35:50,117
00:36:00,117
00:36:10,117
00:36:20,115
00:36:30,115
00:36:40,116
00:36:50,116
00:37:00,116
00:37:10,111
00:37:20,113
00:37:30,114
00:37:40,113
00:37:50,113
00:38:00,114
00:38:10,116
00:38:20,116
00:38:30,115
00:38:40,114
00:38:50,116
00:39:00,116
00:39:10,115
00:39:20,114
00:39:30,114
00:39:40,113
00:39:50,112
00:40:00,113
00:40:10,115
00:40:20,113
00:40:30,113
00:40:40,115
00:40:50,114
00:41:00,113
00:41:10,113
00:41:20,114
00:41:30,114
00:41:40,113
00:41:50,114
00:42:00,117
00:42:10,115
00:42:20,116
00:42:30,114
00:42:40,111
00:42:50,112
00:43:00,114
00:43:10,113
00:43:20,115
00:43:30,116
00:43:40,114
00:43:50,114
00:44:00,114
00:44:10,114
00:44:20,113
00:44:30,113
00:44:40,116
00:44:50,117
00:45:00,118
00:45:10,117
00:45:20,115
00:45:30,115
00:45:40,115
00:45:50,115
00:46:00,116
00:46:10,116
00:46:20,115
00:46:30,115
00:46:40,114
00:46:50,116
00:47:00,115
00:47:10,113
00:47:20,114
00:47:30,115
00:47:40,115
00:47:50,114
00:48:00,114
00:48:10,113
00:48:20,114
00:48:30,114
00:48:40,112
00:48:50,113
00:49:00,115
00:49:10,114
00:49:20,113
00:49:30,114
00:49:40,110
00:49:50,115
00:50:00,117
00:50:10,116
00:50:20,115
00:50:30,116
00:50:40,117
00:50:50,119
00:51:00,117
00:51:10,116
00:51:20,116
00:51:30,114
00:51:40,114
00:51:50,113
00:52:00,112
00:52:10,114
00:52:20,115
00:52:30,115
00:52:40,113
00:52:50,115
00:53:00,116
00:53:10,115
00:53:20,115
00:53:30,114
00:53:40,116
00:53:50,116
00:54:00,117
00:54:10,115
00:54:20,116
00:54:30,116
00:54:40,116
00:54:50,116
00:55:00,117
00:55:10,117
00:55:20,117
00:55:30,115
00:55:40,115
00:55:50,115
00:56:00,114
00:56:10,115
00:56:20,115
00:56:30,115
00:56:40,116
00:56:50,116
00:57:00,116
00:57:10,117
00:57:20,117
00:57:30,116
00:57:40,116
00:57:50,117
00:58:00,118
00:58:10,119
00:58:20,116
00:58:30,114
00:58:40,117
00:58:50,117
00:59:00,118
00:59:10,120
00:59:20,121
00:59:30,120
00:59:40,120
00:59:50,119
01:00:00,118
01:00:10,117
01:00:20,117
01:00:30,115
01:00:40,113
01:00:50,112
01:01:00,113
01:01:10,112
01:01:20,114
01:01:30,115
01:01:40,115
01:01:50,114
01:02:00,115
01:02:10,115
01:02:20,114
01:02:30,116
01:02:40,117
01:02:50,114
01:03:00,112
01:03:10,113
01:03:20,114
01:03:30,113
01:03:40,113
01:03:50,108
01:04:00,99
01:04:10,93
01:04:20,83
01:04:30,82
01:04:40,82
01:04:50,79
01:05:00,82
01:05:10,82
01:05:20,79
01:05:30,81
01:05:40,83
01:05:50,81
01:06:00,81
