Time,HR
00:00:00,157
00:00:10,157
00:00:20,157
00:00:30,157
00:00:40,158
00:00:50,159
00:01:00,159
00:01:10,157
00:01:20,157
00:01:30,157
00:01:40,156
00:01:50,156
00:02:00,155
00:02:10,155
00:02:20,154
00:02:30,153
00:02:40,152
00:02:50,149
00:03:00,143
00:03:10,138
00:03:20,140
00:03:30,147
00:03:40,153
00:03:50,153
00:04:00,151
00:04:10,150
00:04:20,152
00:04:30,151
00:04:40,149
00:04:50,147
00:05:00,148
00:05:10,149
00:05:20,151
00:05:30,155
00:05:40,159
00:05:50,159
00:06:00,157
00:06:10,154
00:06:20,153
00:06:30,153
00:06:40,152
00:06:50,152
00:07:00,153
00:07:10,152
00:07:20,150
00:07:30,152
00:07:40,157
00:07:50,161
00:08:00,163
00:08:10,166
00:08:20,166
00:08:30,167
00:08:40,168
00:08:50,167
00:09:00,167
00:09:10,167
00:09:20,166
00:09:30,166
00:09:40,166
00:09:50,165
00:10:00,165
00:10:10,165
00:10:20,163
00:10:30,162
00:10:40,164
00:10:50,164
00:11:00,160
00:11:10,156
00:11:20,155
00:11:30,155
00:11:40,153
00:11:50,152
00:12:00,155
00:12:10,158
00:12:20,162
00:12:30,162
00:12:40,159
00:12:50,157
00:13:00,157
00:13:10,157
00:13:20,159
00:13:30,159
00:13:40,159
00:13:50,160
00:14:00,162
00:14:10,163
00:14:20,165
00:14:30,165
00:14:40,165
00:14:50,165
00:15:00,164
00:15:10,165
00:15:20,166
00:15:30,166
00:15:40,167
00:15:50,168
00:16:00,168
00:16:10,168
00:16:20,168
00:16:30,166
00:16:40,164
00:16:50,163
00:17:00,168
00:17:10,170
00:17:20,170
00:17:30,168
00:17:40,165
00:17:50,162
00:18:00,161
00:18:10,160
00:18:20,160
00:18:30,158
00:18:40,156
00:18:50,155
00:19:00,153
00:19:10,154
00:19:20,157
00:19:30,155
00:19:40,156
00:19:50,162
00:20:00,165
00:20:10,168
00:20:20,171
00:20:30,173
00:20:40,173
00:20:50,174
00:21:00,174
00:21:10,171
00:21:20,168
00:21:30,166
00:21:40,163
00:21:50,162
00:22:00,163
00:22:10,163
00:22:20,165
00:22:30,166
00:22:40,169
00:22:50,171
00:23:00,170
00:23:10,169
00:23:20,169
00:23:30,173
00:23:40,173
00:23:50,171
00:24:00,168
00:24:10,165
00:24:20,162
00:24:30,162
00:24:40,163
00:24:50,166
00:25:00,167
00:25:10,169
00:25:20,169
00:25:30,169
00:25:40,171
00:25:50,172
00:26:00,169
00:26:10,166
00:26:20,165
00:26:30,165
00:26:40,163
00:26:50,164
00:27:00,164
00:27:10,164
00:27:20,165
00:27:30,165
00:27:40,166
00:27:50,166
00:28:00,167
00:28:10,170
00:28:20,171
00:28:30,169
00:28:40,168
00:28:50,167
00:29:00,166
00:29:10,164
00:29:20,164
00:29:30,164
00:29:40,168
00:29:50,167
00:30:00,169
00:30:10,171
00:30:20,172
00:30:30,170
00:30:40,167
00:30:50,163
00:31:00,164
00:31:10,166
00:31:20,168
00:31:30,170
00:31:40,172
00:31:50,169
00:32:00,168
00:32:10,170
00:32:20,173
00:32:30,172
00:32:40,168
00:32:50,164
00:33:00,161
00:33:10,158
00:33:20,159
00:33:30,160
00:33:40,158
00:33:50,156
00:34:00,156
00:34:10,155
00:34:20,155
00:34:30,154
00:34:40,153
00:34:50,154
00:35:00,153
00:35:10,153
00:35:20,152
00:35:30,154
00:35:40,155
00:35:50,159
00:36:00,161
00:36:10,164
00:36:20,162
00:36:30,164
00:36:40,167
00:36:50,167
00:37:00,166
00:37:10,165
00:37:20,167
00:37:30,167
00:37:40,168
00:37:50,168
00:38:00,168
00:38:10,168
00:38:20,164
00:38:30,164
00:38:40,166
00:38:50,168
00:39:00,168
00:39:10,166
00:39:20,166
00:39:30,168
00:39:40,170
00:39:50,170
00:40:00,170
00:40:10,170
00:40:20,170
00:40:30,168
00:40:40,165
00:40:50,161
00:41:00,160
00:41:10,163
00:41:20,162
00:41:30,162
00:41:40,162
00:41:50,163
00:42:00,163
00:42:10,164
00:42:20,166
00:42:30,168
00:42:40,166
00:42:50,165
00:43:00,165
00:43:10,166
00:43:20,167
00:43:30,166
00:43:40,163
00:43:50,163
00:44:00,166
00:44:10,167
00:44:20,168
00:44:30,168
00:44:40,169
00:44:50,168
00:45:00,165
00:45:10,163
00:45:20,162
00:45:30,161
00:45:40,161
00:45:50,161
00:46:00,159
00:46:10,156
00:46:20,151
00:46:30,146
00:46:40,150
00:46:50,154
00:47:00,156
00:47:10,157
00:47:20,159
00:47:30,163
00:47:40,166
00:47:50,166
00:48:00,165
00:48:10,156
00:48:20,144
00:48:30,134
00:48:40,118
00:48:50,110
00:49:00,105
00:49:10,104
00:49:20,111
00:49:30,105
00:49:40,84
00:49:50,101
00:50:00,102
00:50:10,106
00:50:20,92
00:50:30,97
