Time,HR
00:00:00,67
00:00:10,78
00:00:20,75
00:00:30,72
00:00:40,80
00:00:50,92
00:01:00,78
00:01:10,87
00:01:20,102
00:01:30,107
00:01:40,107
00:01:50,108
00:02:00,107
00:02:10,113
00:02:20,115
00:02:30,112
00:02:40,113
00:02:50,116
00:03:00,117
00:03:10,115
00:03:20,115
00:03:30,116
00:03:40,119
00:03:50,118
00:04:00,118
00:04:10,119
00:04:20,119
00:04:30,116
00:04:40,115
00:04:50,117
00:05:00,121
00:05:10,122
00:05:20,120
00:05:30,119
00:05:40,117
00:05:50,116
00:06:00,120
00:06:10,123
00:06:20,121
00:06:30,120
00:06:40,121
00:06:50,122
00:07:00,113
00:07:10,124
00:07:20,130
00:07:30,136
00:07:40,139
00:07:50,140
00:08:00,140
00:08:10,138
00:08:20,137
00:08:30,133
00:08:40,129
00:08:50,126
00:09:00,127
00:09:10,129
00:09:20,130
00:09:30,130
00:09:40,130
00:09:50,131
00:10:00,130
00:10:10,130
00:10:20,131
00:10:30,130
00:10:40,129
00:10:50,129
00:11:00,130
00:11:10,129
00:11:20,131
00:11:30,128
00:11:40,129
00:11:50,128
00:12:00,127
00:12:10,126
00:12:20,126
00:12:30,126
00:12:40,127
00:12:50,125
00:13:00,126
00:13:10,128
00:13:20,130
00:13:30,132
00:13:40,131
00:13:50,130
00:14:00,130
00:14:10,132
00:14:20,133
00:14:30,132
00:14:40,132
00:14:50,132
00:15:00,133
00:15:10,133
00:15:20,134
00:15:30,140
00:15:40,144
00:15:50,145
00:16:00,146
00:16:10,144
00:16:20,142
00:16:30,139
00:16:40,138
00:16:50,138
00:17:00,137
00:17:10,136
00:17:20,134
00:17:30,135
00:17:40,136
00:17:50,138
00:18:00,141
00:18:10,143
00:18:20,146
00:18:30,148
00:18:40,148
00:18:50,147
00:19:00,143
00:19:10,136
00:19:20,130
00:19:30,130
00:19:40,133
00:19:50,134
00:20:00,132
00:20:10,131
00:20:20,133
00:20:30,135
00:20:40,137
00:20:50,136
00:21:00,133
00:21:10,130
00:21:20,126
00:21:30,123
00:21:40,127
00:21:50,132
00:22:00,136
00:22:10,137
00:22:20,137
00:22:30,140
00:22:40,142
00:22:50,143
00:23:00,143
00:23:10,147
00:23:20,147
00:23:30,150
00:23:40,151
00:23:50,149
00:24:00,145
00:24:10,141
00:24:20,143
00:24:30,144
00:24:40,144
00:24:50,142
00:25:00,142
00:25:10,143
00:25:20,145
00:25:30,148
00:25:40,148
00:25:50,147
00:26:00,145
00:26:10,141
00:26:20,138
00:26:30,136
00:26:40,135
00:26:50,133
00:27:00,132
00:27:10,132
00:27:20,133
00:27:30,135
00:27:40,134
00:27:50,134
00:28:00,135
00:28:10,136
00:28:20,136
00:28:30,136
00:28:40,138
00:28:50,140
00:29:00,141
00:29:10,139
00:29:20,140
00:29:30,141
00:29:40,141
00:29:50,141
00:30:00,140
00:30:10,137
00:30:20,137
00:30:30,138
00:30:40,138
00:30:50,137
00:31:00,136
00:31:10,136
00:31:20,136
00:31:30,135
00:31:40,136
00:31:50,135
00:32:00,136
00:32:10,135
00:32:20,135
00:32:30,137
00:32:40,140
00:32:50,142
00:33:00,142
00:33:10,143
00:33:20,145
00:33:30,146
00:33:40,147
00:33:50,146
00:34:00,146
00:34:10,147
00:34:20,146
00:34:30,144
00:34:40,140
00:34:50,144
00:35:00,149
00:35:10,149
00:35:20,147
00:35:30,145
00:35:40,143
00:35:50,142
00:36:00,141
00:36:10,139
00:36:20,138
00:36:30,138
00:36:40,139
00:36:50,139
00:37:00,138
00:37:10,137
00:37:20,136
00:37:30,135
00:37:40,136
00:37:50,139
00:38:00,140
00:38:10,140
00:38:20,139
00:38:30,138
00:38:40,137
00:38:50,142
00:39:00,146
00:39:10,144
00:39:20,144
00:39:30,145
00:39:40,144
00:39:50,144
00:40:00,143
00:40:10,141
00:40:20,139
00:40:30,138
00:40:40,139
00:40:50,140
00:41:00,143
00:41:10,144
00:41:20,143
00:41:30,143
00:41:40,145
00:41:50,146
00:42:00,145
00:42:10,144
00:42:20,141
00:42:30,141
00:42:40,144
00:42:50,148
00:43:00,147
00:43:10,147
00:43:20,150
00:43:30,148
00:43:40,148
00:43:50,146
